date,ce_entry_price,pe_entry_price,combined_entry_price,total_returns
2023-08-11,75.1,80.4,155.5,62.70000000000002
2023-08-18,45.35,43.6,88.95,124.39999999999999
2023-09-15,68.45,63.9,132.35,75.2
2023-09-22,60.6,62.5,123.1,-78.1
2023-09-29,54.85,81.8,136.65,106.3
2023-10-06,38.6,45.4,84.0,108.05000000000001
2023-10-13,42.55,57.35,99.9,-77.90000000000003
2023-10-27,62.75,39.6,102.35,142.65
2023-11-03,44.9,34.5,79.4,-45.5
2023-11-10,42.0,46.95,88.95,30.5
2023-11-17,50.75,50.15,100.9,35.74999999999999
2023-11-24,32.8,45.35,78.15,107.64999999999999
2023-12-01,50.05,31.1,81.15,80.8
2023-12-08,32.1,43.35,75.45,90.60000000000001
2023-12-15,58.45,39.55,98.0,-258.3
2023-12-22,67.1,43.4,110.5,-83.70000000000002
2023-12-29,45.75,87.95,133.7,171.75
2024-01-05,40.2,28.65,68.85,59.0
2024-01-12,52.45,74.3,126.75,132.25
2024-01-19,67.0,55.15,122.15,156.25
2024-01-25,109.15,127.7,236.85000000000002,314.6
2024-02-02,118.9,94.95,213.85000000000002,-35.44999999999993
2024-02-09,99.65,71.7,171.35000000000002,244.89999999999998
2024-02-16,60.7,67.4,128.10000000000002,134.8
2024-02-23,67.45,60.3,127.75,63.30000000000001
2024-03-01,135.9,141.6,277.5,278.40000000000003
2024-03-07,63.1,57.25,120.35,119.85
2024-03-15,65.15,78.85,144.0,98.85000000000001
2024-03-22,96.75,79.45,176.2,53.95
2024-03-28,103.55,71.8,175.35,-498.35
2024-04-05,47.75,78.3,126.05,125.6
2024-04-12,73.5,97.05,170.55,32.30000000000004
2024-04-19,145.2,135.2,280.4,233.4
2024-04-26,57.5,123.9,181.4,64.50000000000001
2024-05-03,110.2,162.45,272.65,24.650000000000006
2024-05-10,78.55,69.4,147.95,152.45000000000002
2024-05-17,111.55,84.25,195.8,195.55
2024-05-24,68.45,62.9,131.35,199.8
2024-06-07,184.1,160.55,344.65,190.14999999999995
2024-06-14,41.65,61.3,102.94999999999999,120.55
2024-06-21,65.2,94.5,159.7,-369.29999999999995
2024-06-28,82.65,113.6,196.25,-148.70000000000007
2024-07-05,60.35,51.95,112.30000000000001,-121.25000000000001
2024-07-12,110.95,99.7,210.65,219.35000000000002
2024-07-19,60.8,74.2,135.0,15.849999999999998
2024-07-26,95.25,90.6,185.85,-54.55
2024-08-02,61.25,67.35,128.6,75.89999999999999
2024-08-09,77.1,67.5,144.6,144.14999999999998
2024-08-16,97.05,111.0,208.05,61.099999999999994
2024-08-23,47.1,43.2,90.30000000000001,89.95
2024-08-30,62.9,86.05,148.95,148.45
2024-09-06,87.6,116.6,204.2,163.65
2024-09-13,50.0,48.05,98.05,137.65
2024-09-20,135.35,105.65,241.0,-486.35
2024-09-27,66.0,65.85,131.85,259.7
2024-10-18,98.85,81.45,180.3,230.95
2024-10-25,93.75,102.6,196.35,198.25
2024-10-31,48.45,52.5,100.95,36.35000000000001
2024-11-08,32.45,37.85,70.30000000000001,40.95
2024-11-14,47.55,68.75,116.3,131.45
2024-11-22,175.1,213.1,388.2,93.69999999999999
2024-11-29,53.4,79.0,132.4,132.0
2024-12-06,70.5,60.4,130.9,130.5
2024-12-13,202.7,199.15,401.85,-899.1
2024-12-20,115.75,120.75,236.5,-586.4000000000001
2025-01-07,45.8,72.0,117.8,0.6999999999999993
2025-01-14,43.0,46.05,89.05,136.75
2025-01-21,148.65,277.95,426.6,-342.09999999999997
2025-01-28,132.0,133.6,265.6,331.55
2025-02-04,171.95,169.75,341.7,112.49999999999999
2025-02-11,59.0,52.55,111.55,-749.15
2025-02-18,85.4,106.5,191.9,266.70000000000005
2025-02-25,57.9,40.55,98.44999999999999,32.75
2025-03-04,34.7,44.3,79.0,76.55000000000001
2025-03-11,56.6,51.6,108.2,-34.69999999999999
2025-03-18,62.05,59.8,121.85,-65.4
2025-03-25,99.05,99.65,198.7,258.65
2025-04-01,110.2,112.55,222.75,113.5
2025-04-08,206.8,259.65,466.45,-5.700000000000131
2025-04-15,47.65,49.2,96.85,124.65
